outcome_d,intervention,fightcaphigh,mi_fightcap,troops2rebs,coup,land,lngdp,lnyears,postCW,outcome_dy,exgov_combat,strongrebs_dy,mi_strongrebs_dy,exreb_combat,coup_dy,land,lngdp,lnyears,postCW,dyad_id,year,conflictid,Government,Opposition
0,0,0,0,0,0,1,9.920374,0,1,2,0,0,0,0,0,1,9.920374,0,1,427,1996,37,"Israel","PNA"
,,0,,,,1,9.980485,.6931472,1,0,0,0,0,0,,1,9.980485,.6931472,1,427,1997,37,"Israel","PNA"
,,0,,,,1,10.00951,1.098612,1,0,0,0,0,0,,1,10.00951,1.098612,1,427,1998,37,"Israel","PNA"
2,0,0,0,0,0,1,9.949686,1.098612,1,3,0,0,0,0,0,1,9.949686,1.098612,1,427,2002,37,"Israel","PNA"
0,0,0,0,0,0,1,9.665949,0,0,2,0,0,0,0,0,1,9.665949,0,0,428,1989,37,"Israel","PFLP–GC"
0,0,0,0,0,0,0,6.856399,0,1,2,0,0,0,0,0,0,6.856399,0,1,431,1997,118,"Uganda","UNRF II"
,0,0,0,0,0,0,7.071327,0,1,,1,0,0,0,0,0,7.071327,0,1,433,2003,113,"Sudan","SLM/A"
,,0,,,,0,7.071327,.6931472,1,0,0,0,0,0,,0,7.071327,.6931472,1,433,2004,113,"Sudan","SLM/A"
,,0,,,,0,,1.098612,1,0,0,0,0,0,,0,,1.098612,1,433,2005,113,"Sudan","SLM/A"
,,0,,,,0,,1.386294,1,0,0,0,0,0,,0,,1.386294,1,433,2006,113,"Sudan","SLM/A"
,,0,,,,0,,1.609438,1,0,0,0,0,0,,0,,1.609438,1,433,2007,113,"Sudan","SLM/A"
,,0,,,,0,,1.791759,1,0,0,0,0,0,,0,,1.791759,1,433,2008,113,"Sudan","SLM/A"
,0,0,0,0,0,0,,1.94591,1,,,0,0,,0,0,,1.94591,1,433,2010,113,"Sudan","SLM/A"
,0,0,0,0,0,0,7.071327,0,1,,1,0,0,0,0,0,7.071327,0,1,434,2003,113,"Sudan","JEM"
,,0,,,,0,7.071327,.6931472,1,0,0,0,0,0,,0,7.071327,.6931472,1,434,2004,113,"Sudan","JEM"
,,0,,,,0,,1.098612,1,0,0,0,0,0,,0,,1.098612,1,434,2005,113,"Sudan","JEM"
,,0,,,,0,,1.386294,1,0,0,0,0,0,,0,,1.386294,1,434,2006,113,"Sudan","JEM"
,,0,,,,0,,1.609438,1,0,0,0,0,0,,0,,1.609438,1,434,2007,113,"Sudan","JEM"
,0,0,0,0,0,0,,1.94591,1,,,0,0,,0,0,,1.94591,1,434,2010,113,"Sudan","JEM"
,,0,,,,0,6.551195,0,1,0,0,0,0,0,0,0,6.551195,0,1,435,1997,130,"Eritrea","EIJM – AS"
0,0,0,0,0,0,0,6.336879,1.098612,1,2,0,0,0,0,0,0,6.336879,1.098612,1,435,1999,130,"Eritrea","EIJM – AS"
2,0,0,0,0,0,0,6.414557,0,1,3,0,0,0,0,0,0,6.414557,0,1,435,2003,130,"Eritrea","EIJM – AS"
0,0,1,0,0,0,0,7.610244,0,1,2,0,1,0,0,0,0,7.610244,0,1,439,2004,225,"Cote d’Ivoire","FN"
1,0,1,0,0,0,0,7.634961,0,1,1,0,1,0,0,0,0,7.634961,0,1,440,2004,186,"Haiti","FLRN"
0,0,0,0,0,0,0,7.634961,0,1,2,0,0,0,0,0,0,7.634961,0,1,441,2004,186,"Haiti","OP Lavalas (Chimères)"
,,0,,,,0,7.114436,0,1,0,1,0,0,0,0,0,7.114436,0,1,442,2004,62,"Iraq","Al-Mahdi Army"
,,0,,,,0,,.6931472,1,0,1,0,0,0,0,0,,.6931472,1,442,2005,62,"Iraq","Al-Mahdi Army"
,0,0,0,0,0,0,,1.609438,1,,1,0,0,0,0,0,,1.609438,1,442,2008,62,"Iraq","Al-Mahdi Army"
,,0,,,,0,7.114436,0,1,0,1,0,0,0,0,0,7.114436,0,1,443,2004,62,"Iraq","Ansar al-Islam"
,,0,,,,0,,.6931472,1,0,1,0,0,0,0,0,,.6931472,1,443,2005,62,"Iraq","Ansar al-Islam"
,,0,,,,0,,1.098612,1,0,1,0,0,0,0,0,,1.098612,1,443,2006,62,"Iraq","Ansar al-Islam"
,0,0,0,0,0,0,,1.386294,1,,1,0,0,0,0,0,,1.386294,1,443,2007,62,"Iraq","Ansar al-Islam"
0,0,0,0,0,0,0,8.272923,0,1,2,0,0,0,0,0,0,8.272923,0,1,444,2004,221,"Uzbekistan","JIG"
0,0,0,0,0,0,1,7.098525,0,1,2,0,0,0,0,0,1,7.098525,0,1,446,2004,249,"Nigeria","Ahlul Sunnah Jamaa"
,,0,,,,0,7.114436,0,1,0,1,0,0,0,0,0,7.114436,0,1,448,2004,62,"Iraq","ISI"
,0,0,0,0,0,0,,.6931472,1,,1,0,0,0,0,0,,.6931472,1,448,2005,62,"Iraq","ISI"
,,0,,,,0,,1.098612,1,0,1,0,0,0,,0,,1.098612,1,448,2006,62,"Iraq","ISI"
,0,0,0,0,0,0,,.6931472,1,,1,0,0,0,0,0,,.6931472,1,448,2007,62,"Iraq","ISI"
,,0,,,,0,,1.098612,1,0,1,0,0,0,,0,,1.098612,1,448,2008,62,"Iraq","ISI"
,,0,,,,0,,1.386294,1,0,1,0,0,0,,0,,1.386294,1,448,2009,62,"Iraq","ISI"
,0,0,0,0,0,0,,1.098612,1,,,0,0,,0,0,,1.098612,1,448,2010,62,"Iraq","ISI"
,,0,,,,0,,0,1,0,0,0,0,0,0,0,,0,1,451,2005,29,"India","CPI–Maoist"
,,0,,,,0,,.6931472,1,0,0,0,0,0,0,0,,.6931472,1,451,2006,29,"India","CPI–Maoist"
,,0,,,,0,,1.098612,1,0,0,0,0,,0,0,,1.098612,1,451,2007,29,"India","CPI–Maoist"
,,0,,,,0,,1.386294,1,0,0,0,0,0,0,0,,1.386294,1,451,2008,29,"India","CPI–Maoist"
,,0,,,,0,,1.609438,1,0,0,0,0,,0,0,,1.609438,1,451,2009,29,"India","CPI–Maoist"
,0,0,0,0,0,0,,1.791759,1,,,0,0,,0,0,,1.791759,1,451,2010,29,"India","CPI–Maoist"
,,0,,,,1,,0,1,0,0,0,0,0,0,1,,0,1,453,2005,54,"India","NSCN – K"
,,0,,,,1,,.6931472,1,0,0,0,0,0,0,1,,.6931472,1,453,2006,54,"India","NSCN – K"
0,1,0,0,0,0,1,,1.098612,1,2,0,0,0,0,0,1,,1.098612,1,453,2007,54,"India","NSCN – K"
,,0,,,,0,,0,1,0,0,0,0,0,0,0,,0,1,455,2005,91,"Chad","FUCD"
2,0,0,0,0,0,0,,.6931472,1,3,0,0,0,0,0,0,,.6931472,1,455,2006,91,"Chad","FUCD"
0,0,0,0,0,0,0,,0,1,2,0,0,0,0,0,0,,0,1,457,2005,188,"Turkey","MKP"
,,0,,,,0,,0,1,0,0,0,0,0,0,0,,0,1,459,2005,143,"Iran","PJAK"
,,0,,,,0,,.6931472,1,0,0,0,0,0,0,0,,.6931472,1,459,2006,143,"Iran","PJAK"
,,0,,,,0,,1.098612,1,0,0,0,0,0,0,0,,1.098612,1,459,2007,143,"Iran","PJAK"
,,0,,,,0,,1.386294,1,0,0,0,0,0,0,0,,1.386294,1,459,2008,143,"Iran","PJAK"
0,0,0,0,0,0,0,,1.609438,1,2,0,0,0,0,0,0,,1.609438,1,459,2009,143,"Iran","PJAK"
3,0,0,0,0,1,0,8.69548,0,0,4,0,0,0,0,1,0,8.69548,0,0,461,1989,172,"Panama","Military faction (forces of Moisés Giroldi)"
1,0,1,0,0,1,0,,0,0,1,,1,0,,1,0,,0,0,462,1946,1,"Bolivia","Popular Revolutionary Movement"
1,0,0,0,0,1,0,8.016972,0,0,1,,0,0,,1,0,8.016972,0,0,463,1952,1,"Bolivia","MNR"
3,0,0,0,0,0,0,8.012558,0,0,4,,0,0,,0,0,8.012558,0,0,464,1967,1,"Bolivia","ELN"
,,0,,,,0,,0,0,0,,0,0,,0,0,,0,0,466,1946,3,"China","PLA"
,,0,,,,0,,.6931472,0,0,,0,0,,0,0,,.6931472,0,466,1947,3,"China","PLA"
,,0,,,,0,,1.098612,0,0,,0,0,,0,0,,1.098612,0,466,1948,3,"China","PLA"
1,0,0,0,0,0,0,,1.386294,0,1,,0,0,,0,0,,1.386294,0,466,1949,3,"China","PLA"
,,0,,,,0,,0,0,0,,0,0,,0,0,,0,0,467,1946,4,"Greece","DSE"
,,0,,,,0,,.6931472,0,0,,0,0,,0,0,,.6931472,0,467,1947,4,"Greece","DSE"
,,0,,,,0,,1.098612,0,0,,0,0,,0,0,,1.098612,0,467,1948,4,"Greece","DSE"
3,0,0,0,0,0,0,,1.386294,0,4,,0,0,,0,0,,1.386294,0,467,1949,4,"Greece","DSE"
3,0,0,0,1,0,1,,0,0,4,,0,0,,0,1,,0,0,468,1946,7,"Iran","Republic of Azerbaijan"
,,0,,,,0,,0,0,0,,1,0,,0,0,,0,0,469,1946,10,"Philippines","Huk"
,,0,,,,0,,.6931472,0,0,,1,0,,0,0,,.6931472,0,469,1947,10,"Philippines","Huk"
,,0,,,,0,,1.098612,0,0,,1,0,,0,0,,1.098612,0,469,1948,10,"Philippines","Huk"
,,0,,,,0,,1.386294,0,0,,1,0,,0,0,,1.386294,0,469,1949,10,"Philippines","Huk"
,,0,,,,0,7.22775,1.609438,0,0,,1,0,,0,0,7.22775,1.609438,0,469,1950,10,"Philippines","Huk"
,,0,,,,0,7.245883,1.791759,0,0,,1,0,,0,0,7.245883,1.791759,0,469,1951,10,"Philippines","Huk"
,,0,,,,0,7.345546,1.94591,0,0,,1,0,,0,0,7.345546,1.94591,0,469,1952,10,"Philippines","Huk"
,,0,,,,0,7.38119,2.079442,0,0,,1,0,,0,0,7.38119,2.079442,0,469,1953,10,"Philippines","Huk"
3,0,1,0,0,0,0,7.446766,2.197225,0,4,,1,0,,0,0,7.446766,2.197225,0,469,1954,10,"Philippines","Huk"
3,1,0,0,0,1,0,6.77181,0,0,4,0,0,0,0,1,0,6.77181,0,0,471,1986,163,"Togo","MTD"
,,0,,,,1,8.892064,0,1,0,0,0,0,0,0,1,8.892064,0,1,472,2003,248,"Thailand","Patani insurgents"
,,0,,,,1,8.892064,.6931472,1,0,0,0,0,0,0,1,8.892064,.6931472,1,472,2004,248,"Thailand","Patani insurgents"
,,0,,,,1,,1.098612,1,0,0,0,0,0,0,1,,1.098612,1,472,2005,248,"Thailand","Patani insurgents"
,,0,,,,1,,1.386294,1,0,0,0,0,0,0,1,,1.386294,1,472,2006,248,"Thailand","Patani insurgents"
,,0,,,,1,,1.609438,1,0,0,0,0,0,0,1,,1.609438,1,472,2007,248,"Thailand","Patani insurgents"
,,0,,,,1,,1.791759,1,0,0,0,0,0,0,1,,1.791759,1,472,2008,248,"Thailand","Patani insurgents"
,,0,,,,1,,1.94591,1,0,0,0,0,0,0,1,,1.94591,1,472,2009,248,"Thailand","Patani insurgents"
,0,0,0,0,0,1,,2.079442,1,,,0,0,,0,1,,2.079442,1,472,2010,248,"Thailand","Patani insurgents"
0,0,0,0,0,0,1,7.098525,0,1,2,0,0,0,0,0,1,7.098525,0,1,473,2004,250,"Nigeria","NDPVF"
1,0,1,0,0,1,0,8.551548,0,0,1,0,1,0,0,1,0,8.551548,0,0,474,1989,22,"Paraguay","Military Faction (forces of Andres Rodriguez)"
3,0,0,0,0,1,0,9.031911,0,1,4,0,0,0,0,1,0,9.031911,0,1,475,1992,80,"Venezuela","Military faction (forces of Hugo Chávez)"
3,0,0,0,0,1,0,7.47011,0,1,4,0,0,0,0,1,0,7.47011,0,1,476,1990,137,"Afghanistan","Military faction (forces of Shahnawaz Tanay)"
,,0,,,,1,,0,0,0,,0,0,,0,1,,0,0,478,1946,11,"Russia (Soviet Union)","Forest Brothers"
,,0,,,,1,,.6931472,0,0,,0,0,,0,1,,.6931472,0,478,1947,11,"Russia (Soviet Union)","Forest Brothers"
3,0,0,0,0,0,1,,1.098612,0,4,,0,0,,0,1,,1.098612,0,478,1948,11,"Russia (Soviet Union)","Forest Brothers"
3,0,0,0,0,0,1,,0,0,4,,0,0,,0,1,,0,0,479,1946,12,"Russia (Soviet Union)","LTS(p)A"
3,0,0,0,0,0,1,,0,0,4,,0,0,,0,1,,0,0,481,1946,12,"Russia (Soviet Union)","LNPA"
,,0,,,,1,,0,0,0,,0,0,,0,1,,0,0,482,1946,13,"Russia (Soviet Union)","BDPS"
,,0,,,,1,,.6931472,0,0,,0,0,,0,1,,.6931472,0,482,1947,13,"Russia (Soviet Union)","BDPS"
3,0,0,0,0,0,1,,1.098612,0,4,,0,0,,0,1,,1.098612,0,482,1948,13,"Russia (Soviet Union)","BDPS"
,,0,,,,1,,0,0,0,,0,0,,0,1,,0,0,483,1946,14,"Russia (Soviet Union)","UPA"
,,0,,,,1,,.6931472,0,0,,0,0,,0,1,,.6931472,0,483,1947,14,"Russia (Soviet Union)","UPA"
,,0,,,,1,,1.098612,0,0,,0,0,,0,1,,1.098612,0,483,1948,14,"Russia (Soviet Union)","UPA"
,,0,,,,1,,1.386294,0,0,,0,0,,0,1,,1.386294,0,483,1949,14,"Russia (Soviet Union)","UPA"
3,0,0,0,0,0,1,8.142756,1.609438,0,4,,0,0,,0,1,8.142756,1.609438,0,483,1950,14,"Russia (Soviet Union)","UPA"
3,0,0,0,0,1,0,6.463201,0,0,4,,0,0,,1,0,6.463201,0,0,485,1965,90,"Burundi","Military faction (forces loyal to Gervais Nyangoma)"
1,0,0,0,0,1,0,6.758257,0,0,1,0,0,0,0,1,0,6.758257,0,0,487,1987,165,"Burkina Faso","Popular Front"
1,0,1,0,0,1,0,8.706079,0,0,1,,1,0,,1,0,8.706079,0,0,490,1973,125,"Chile","Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman)"
3,0,0,0,0,0,0,8.72369,0,0,4,,0,0,,0,0,8.72369,0,0,491,1972,123,"Uruguay","MLN/Tupamaros"
3,1,1,1,0,0,0,7.748067,0,0,4,,1,1,,0,0,7.748067,0,0,493,1965,93,"Dominican Republic","Military faction (Constitutionalists)"
3,0,1,0,0,1,0,6.845146,0,0,4,,1,0,,1,0,6.845146,0,0,494,1966,100,"Nigeria","Military faction (forces of Patrick Nzeogwu)"
,,0,,,,0,8.424291,0,0,0,0,0,0,0,0,0,8.424291,0,0,495,1978,92,"Colombia","M-19"
,,0,,,,0,8.459414,.6931472,0,0,0,0,0,0,0,0,8.459414,.6931472,0,495,1979,92,"Colombia","M-19"
,,0,,,,0,8.483878,1.098612,0,0,0,0,0,0,0,0,8.483878,1.098612,0,495,1980,92,"Colombia","M-19"
,,0,,,,0,8.473223,1.386294,0,0,0,0,0,0,0,0,8.473223,1.386294,0,495,1981,92,"Colombia","M-19"
,,0,,,,0,8.464052,1.609438,0,0,0,0,0,0,0,0,8.464052,1.609438,0,495,1982,92,"Colombia","M-19"
,,0,,,,0,8.475755,1.791759,0,0,0,0,0,0,0,0,8.475755,1.791759,0,495,1983,92,"Colombia","M-19"
,,0,,,,0,8.484895,1.94591,0,0,0,0,0,0,0,0,8.484895,1.94591,0,495,1984,92,"Colombia","M-19"
,,0,,,,0,8.514393,2.079442,0,0,0,0,0,0,0,0,8.514393,2.079442,0,495,1985,92,"Colombia","M-19"
0,0,0,0,0,0,0,8.563909,2.397895,0,2,0,0,0,0,0,0,8.563909,2.397895,0,495,1988,92,"Colombia","M-19"
,,0,,,,1,6.923993,0,0,0,,0,0,,0,1,6.923993,0,0,498,1965,94,"Indonesia","OPM"
,,0,,,,1,6.917398,1.098612,0,0,,0,0,,0,1,6.917398,1.098612,0,498,1967,94,"Indonesia","OPM"
,,0,,,,1,7.012899,1.386294,0,0,,0,0,,0,1,7.012899,1.386294,0,498,1968,94,"Indonesia","OPM"
0,0,0,0,0,0,1,7.068777,1.609438,0,2,,0,0,,0,1,7.068777,1.609438,0,498,1969,94,"Indonesia","OPM"
,,0,,,,1,7.529052,0,0,0,0,0,0,0,0,1,7.529052,0,0,498,1976,94,"Indonesia","OPM"
,,0,,,,1,7.589781,.6931472,0,0,0,0,0,0,0,1,7.589781,.6931472,0,498,1977,94,"Indonesia","OPM"
,,0,,,,1,7.634603,1.098612,0,0,0,0,0,0,0,1,7.634603,1.098612,0,498,1978,94,"Indonesia","OPM"
0,0,0,0,0,0,1,7.636892,1.791759,0,2,0,0,0,0,0,1,7.636892,1.791759,0,498,1981,94,"Indonesia","OPM"
0,0,0,0,0,0,1,7.716238,0,0,2,,0,0,,0,1,7.716238,0,0,498,1984,94,"Indonesia","OPM"
3,0,0,0,0,0,0,8.273638,0,0,4,,0,0,,0,0,8.273638,0,0,499,1965,95,"Peru","MIR"
3,0,0,0,0,0,0,8.273638,0,0,4,,0,0,,0,0,8.273638,0,0,500,1965,95,"Peru","ELN"
1,0,1,0,0,1,0,6.535532,0,0,1,,1,0,,1,0,6.535532,0,0,502,1966,98,"Ghana","NLC"
1,0,1,0,0,1,0,7.032032,0,0,1,0,1,0,0,1,0,7.032032,0,0,503,1981,98,"Ghana","Military faction (forces of Jerry John Rawlings)"
3,0,0,0,0,1,0,6.947092,0,0,4,0,0,0,0,1,0,6.947092,0,0,504,1983,98,"Ghana","Military faction (forces of Ekow Dennis and Edward Adjei-Ampofo)"
,,0,,,,1,6.875676,0,0,0,,0,0,,0,1,6.875676,0,0,505,1966,99,"India","MNF"
,,0,,,,1,6.929664,.6931472,0,0,,0,0,,0,1,6.929664,.6931472,0,505,1967,99,"India","MNF"
0,0,0,0,0,0,1,6.969321,1.098612,0,2,,0,0,,0,1,6.969321,1.098612,0,505,1968,99,"India","MNF"
,,0,,,,1,7.795889,0,0,0,,0,0,,0,1,7.795889,0,0,507,1970,112,"Philippines","MIM"
,0,0,0,0,0,1,7.822204,.6931472,0,,,0,0,,0,1,7.822204,.6931472,0,507,1971,112,"Philippines","MIM"
,0,0,0,0,0,0,8.366773,0,0,,0,0,0,0,0,0,8.366773,0,0,508,1979,120,"El Salvador","FPL"
,0,0,0,0,0,0,8.366773,0,0,,0,0,0,0,0,0,8.366773,0,0,510,1979,120,"El Salvador","ERP"
3,0,0,0,0,1,0,8.25127,0,0,4,,0,0,,1,0,8.25127,0,0,514,1972,120,"El Salvador","Military faction (forces of Benjamin Mejia)"
,,0,,,,1,7.159424,0,0,0,0,0,0,0,0,1,7.159424,0,0,515,1979,139,"India","TNV"
,,0,,,,1,7.2066,.6931472,0,0,0,0,0,0,0,1,7.2066,.6931472,0,515,1980,139,"India","TNV"
,,0,,,,1,7.240005,1.098612,0,0,0,0,0,0,0,1,7.240005,1.098612,0,515,1981,139,"India","TNV"
,,0,,,,1,7.263666,1.386294,0,0,0,0,0,0,0,1,7.263666,1.386294,0,515,1982,139,"India","TNV"
,,0,,,,1,7.282473,1.609438,0,0,0,0,0,0,0,1,7.282473,1.609438,0,515,1983,139,"India","TNV"
,,0,,,,1,7.324108,1.791759,0,0,0,0,0,0,0,1,7.324108,1.791759,0,515,1984,139,"India","TNV"
,,0,,,,1,7.365414,1.94591,0,0,0,0,0,0,0,1,7.365414,1.94591,0,515,1985,139,"India","TNV"
,,0,,,,1,7.396844,2.079442,0,0,0,0,0,0,0,1,7.396844,2.079442,0,515,1986,139,"India","TNV"
,,0,,,,1,7.438025,2.197225,0,0,0,0,0,0,0,1,7.438025,2.197225,0,515,1987,139,"India","TNV"
3,0,0,0,0,0,1,7.486809,2.302585,0,4,0,0,0,0,0,1,7.486809,2.302585,0,515,1988,139,"India","TNV"
,,0,,,,1,8.689612,0,0,0,,0,0,,0,1,8.689612,0,0,516,1966,101,"South Africa","SWAPO"
,,0,,,,1,8.703022,.6931472,0,0,,0,0,,0,1,8.703022,.6931472,0,516,1967,101,"South Africa","SWAPO"
,,0,,,,1,8.741795,1.098612,0,0,,0,0,,0,1,8.741795,1.098612,0,516,1968,101,"South Africa","SWAPO"
,,0,,,,1,8.753261,1.386294,0,0,,0,0,,0,1,8.753261,1.386294,0,516,1969,101,"South Africa","SWAPO"
,,0,,,,1,8.772125,1.609438,0,0,,0,0,,0,1,8.772125,1.609438,0,516,1970,101,"South Africa","SWAPO"
,,0,,,,1,8.784449,1.791759,0,0,,0,0,,0,1,8.784449,1.791759,0,516,1971,101,"South Africa","SWAPO"
,,0,,,,1,8.812163,1.94591,0,0,,0,0,,0,1,8.812163,1.94591,0,516,1972,101,"South Africa","SWAPO"
,,0,,,,1,8.817594,2.079442,0,0,,0,0,,0,1,8.817594,2.079442,0,516,1973,101,"South Africa","SWAPO"
,,0,,,,1,8.798972,2.197225,0,0,,0,0,,0,1,8.798972,2.197225,0,516,1974,101,"South Africa","SWAPO"
,,0,,,,1,8.835542,2.302585,0,0,0,0,0,0,0,1,8.835542,2.302585,0,516,1975,101,"South Africa","SWAPO"
,,0,,,,1,8.855991,2.397895,0,0,0,0,0,0,0,1,8.855991,2.397895,0,516,1976,101,"South Africa","SWAPO"
,,0,,,,1,8.876645,2.484907,0,0,0,0,0,0,0,1,8.876645,2.484907,0,516,1977,101,"South Africa","SWAPO"
,,0,,,,1,8.868351,2.564949,0,0,0,0,0,0,0,1,8.868351,2.564949,0,516,1978,101,"South Africa","SWAPO"
,,0,,,,1,8.888689,2.639057,0,0,0,0,0,0,0,1,8.888689,2.639057,0,516,1979,101,"South Africa","SWAPO"
,,0,,,,1,8.933018,2.70805,0,0,0,0,0,0,0,1,8.933018,2.70805,0,516,1980,101,"South Africa","SWAPO"
,,0,,,,1,8.927961,2.772589,0,0,0,0,0,0,0,1,8.927961,2.772589,0,516,1981,101,"South Africa","SWAPO"
,,0,,,,1,8.938481,2.833213,0,0,0,0,0,0,0,1,8.938481,2.833213,0,516,1982,101,"South Africa","SWAPO"
,,0,,,,1,8.965219,2.890372,0,0,0,0,0,0,0,1,8.965219,2.890372,0,516,1983,101,"South Africa","SWAPO"
,,0,,,,1,8.960555,2.944439,0,0,0,0,0,0,0,1,8.960555,2.944439,0,516,1984,101,"South Africa","SWAPO"
,,0,,,,1,8.943355,2.995732,0,0,0,0,0,0,0,1,8.943355,2.995732,0,516,1985,101,"South Africa","SWAPO"
,,0,,,,1,8.912462,3.044523,0,0,0,0,0,0,0,1,8.912462,3.044523,0,516,1986,101,"South Africa","SWAPO"
,,0,,,,1,8.916392,3.091043,0,0,0,0,0,0,0,1,8.916392,3.091043,0,516,1987,101,"South Africa","SWAPO"
2,0,0,0,0,0,1,8.928998,3.135494,0,3,0,0,0,0,0,1,8.928998,3.135494,0,516,1988,101,"South Africa","SWAPO"
1,0,1,0,0,1,0,6.869451,0,0,1,,1,0,,1,0,6.869451,0,0,518,1966,102,"Syria","Military faction (forces loyal to Nureddin Atassi and Youssef Zeayen)"
,,0,,,,0,7.488635,0,0,0,0,0,0,0,0,0,7.488635,0,0,519,1979,102,"Syria","Muslim Brotherhood"
,,0,,,,0,7.549635,.6931472,0,0,0,0,0,0,0,0,7.549635,.6931472,0,519,1980,102,"Syria","Muslim Brotherhood"
,,0,,,,0,7.630442,1.098612,0,0,0,0,0,0,0,0,7.630442,1.098612,0,519,1981,102,"Syria","Muslim Brotherhood"
3,0,0,0,0,0,0,7.647065,1.386294,0,4,0,0,0,0,0,0,7.647065,1.386294,0,519,1982,102,"Syria","Muslim Brotherhood"
3,0,0,0,0,1,0,6.925281,0,0,4,,0,0,,1,0,6.925281,0,0,520,1971,113,"Sudan","Sudanese Communist Party"
3,0,0,0,0,1,0,7.080279,0,0,4,0,0,0,0,1,0,7.080279,0,0,521,1976,113,"Sudan","Islamic Charter Front"
,,0,,,,1,6.205951,0,0,0,0,0,0,0,0,1,6.205951,0,0,522,1976,133,"Ethiopia","WSLF"
,,0,,,,1,6.19363,.6931472,0,0,1,0,0,1,0,1,6.19363,.6931472,0,522,1977,133,"Ethiopia","WSLF"
,,0,,,,1,6.172786,1.098612,0,0,1,0,0,0,0,1,6.172786,1.098612,0,522,1978,133,"Ethiopia","WSLF"
,,0,,,,1,6.19984,1.386294,0,0,1,0,0,0,0,1,6.19984,1.386294,0,522,1979,133,"Ethiopia","WSLF"
,,0,,,,1,6.225152,1.609438,0,0,1,0,0,0,0,1,6.225152,1.609438,0,522,1980,133,"Ethiopia","WSLF"
,,0,,,,1,6.244885,1.791759,0,0,1,0,0,0,0,1,6.244885,1.791759,0,522,1981,133,"Ethiopia","WSLF"
,,0,,,,1,6.2244,1.94591,0,0,1,0,0,0,0,1,6.2244,1.94591,0,522,1982,133,"Ethiopia","WSLF"
0,1,0,0,1,0,1,6.2555,2.079442,0,2,1,0,0,0,0,1,6.2555,2.079442,0,522,1983,133,"Ethiopia","WSLF"
1,0,1,0,0,1,0,7.449317,0,0,1,0,1,0,0,1,0,7.449317,0,0,525,1980,146,"Liberia","Military faction (forces of Samuel Doe)"
,,0,,,,1,7.657444,0,0,0,0,0,0,0,0,1,7.657444,0,0,526,1984,157,"Sri Lanka (Ceylon)","TELO"
0,0,0,0,0,0,1,7.766629,.6931472,0,2,0,0,0,0,0,1,7.766629,.6931472,0,526,1985,157,"Sri Lanka (Ceylon)","TELO"
,,0,,,,1,6.672311,0,0,0,,1,1,,0,1,6.672311,0,0,528,1967,107,"Nigeria","Republic of Biafra"
,,0,,,,1,6.668749,.6931472,0,0,,1,1,,0,1,6.668749,.6931472,0,528,1968,107,"Nigeria","Republic of Biafra"
,,0,,,,1,6.815607,1.098612,0,0,,1,1,,0,1,6.815607,1.098612,0,528,1969,107,"Nigeria","Republic of Biafra"
3,1,1,1,0,0,1,6.941847,1.386294,0,4,,1,1,,0,1,6.941847,1.386294,0,528,1970,107,"Nigeria","Republic of Biafra"
3,0,0,0,0,1,0,7.12406,0,0,4,0,0,0,0,1,0,7.12406,0,0,536,1982,153,"Kenya","Military faction (forces of Hezekiah Ochuka)"
3,0,0,0,0,1,0,5.989838,0,0,4,0,0,0,0,1,0,5.989838,0,0,539,1984,158,"Cameroon","Military faction (forces of Ibrahim Saleh)"
3,0,0,0,0,0,0,7.23994,0,0,4,,0,0,,0,0,7.23994,0,0,540,1971,114,"Madagascar","Monima"
3,0,0,0,0,1,0,7.769919,0,0,4,,0,0,,1,0,7.769919,0,0,541,1971,115,"Morocco","Military faction (forces of Mohamed Madbouh)"
1,0,1,0,1,0,1,,0,0,1,,1,0,,0,1,,0,0,542,1971,116,"Pakistan","Mukti Bahini"
,,0,,,,1,7.163908,0,0,0,,0,0,,0,1,7.163908,0,0,544,1974,129,"Pakistan","Baluchi insurgents"
,,0,,,,1,7.202981,.6931472,0,0,0,0,0,0,0,1,7.202981,.6931472,0,544,1975,129,"Pakistan","Baluchi insurgents"
,,0,,,,1,7.213702,1.098612,0,0,0,0,0,0,0,1,7.213702,1.098612,0,544,1976,129,"Pakistan","Baluchi insurgents"
0,1,0,0,0,0,1,7.26126,1.386294,0,2,0,0,0,0,0,1,7.26126,1.386294,0,544,1977,129,"Pakistan","Baluchi insurgents"
,,0,,,,1,8.750952,0,0,0,0,0,0,0,0,1,8.750952,0,0,546,1979,144,"Iran","APCO"
0,0,0,0,0,0,1,8.622904,.6931472,0,2,0,0,0,0,0,1,8.622904,.6931472,0,546,1980,144,"Iran","APCO"
3,1,0,0,0,1,0,6.786739,0,0,4,1,0,0,0,1,0,6.786739,0,0,547,1981,149,"Gambia","NRC"
3,0,0,0,0,0,0,10.34201,0,0,4,0,0,0,0,0,0,10.34201,0,0,548,1979,145,"Saudi Arabia","JSM"
3,0,0,0,0,0,0,8.354559,0,0,4,0,0,0,0,0,0,8.354559,0,0,551,1980,148,"Tunisia","Résistance Armée Tunisienne"
,,0,,,,0,7.635381,0,0,0,0,0,0,1,0,0,7.635381,0,0,553,1978,103,"Cambodia","KNUFNS"
1,0,0,0,1,0,0,7.704046,.6931472,0,1,0,0,0,1,0,0,7.704046,.6931472,0,553,1979,103,"Cambodia","KNUFNS"
